"","sent_raw","syuzhet","bing","afinn","nrc"
"1247","1246,""Holding up his hands in a last prayer to have his fate reversed, he saw an alteration in the Phantom's hood and dress.""",-0.5,0,0,-2
"1248","1247,""It shrunk, collapsed, and dwindled down into a bedpost.""",-1.3,0,-2,-1
"1249","1248,THE END OF IT",0,0,0,0
"1250","1249,YES! and the bedpost was his own.",0.8,0,1,0
"1251","1250,""The bed was his own, the room was his own.""",0,0,0,0
"1252","1251,""Best and happiest of all, the Time before him was his own, to make amends in!""",1.3,1,6,1
"1253","1252,""""""I will live in the Past, the Present, and the Future!""""""",0.25,0,0,1
"1254","1253,""Scrooge repeated, as he scrambled out of bed.""",-0.25,-1,0,0
"1255","1254,""""""The Spirits of all Three shall strive within me. Oh Jacob Marley! Heaven, and the Christmas Time be praised for this! I say it on my knees, old Jacob; on my knees!""""""",1.3,1,5,2
"1256","1255,""He was so fluttered and so glowing with his good intentions, that his broken voice would scarcely answer to his call.""",0,0,2,0
"1257","1256,""He had been sobbing violently in his conflict with the Spirit, and his face was wet with tears.""",-3.05,-2,-6,-1
"1258","1257,""""""They are not torn down,"""" cried Scrooge, folding one of his bed-curtains in his arms, """"they are not torn down, rings and all. They are here--I am here--the shadows of the things that would have been, may be dispelled. They will be. I know they will!""""""",-1.5,0,-4,-1
"1259","1258,""His hands were busy with his garments all this time; turning them inside out, putting them on upside down, tearing them, mislaying them, making them parties to every kind of extravagance.""",0.9,-1,2,1
"1260","1259,""""""I don't know what to do!"""" cried Scrooge, laughing and crying in the same breath; and making a perfect Laocoon of himself with his stockings.""",-0.15,1,0,1
"1261","1260,""""""I am as light as a feather, I am as happy as an angel, I am as merry as a schoolboy. I am as giddy as a drunken man. A merry Christmas to everybody! A happy New Year to all the world. Hallo here! Whoop! Hallo!""""""",3.2,1,4,2
"1262","1261,""He had frisked into the sitting-room, and was now standing there: perfectly winded.""",0.5,1,3,1
"1263","1262,""""""There's the saucepan that the gruel was in!"""" cried Scrooge, starting off again, and going round the fireplace.""",-1,0,-2,0
"1264","1263,""""""There's the door, by which the Ghost of Jacob Marley entered! There's the corner where the Ghost of Christmas Present, sat! There's the window where I saw the wandering Spirits! It's all right, it's all true, it all happened. Ha ha ha!""""""",1.2,1,3,3
"1265","1264,""Really, for a man who had been out of practice for so many years, it was a splendid laugh, a most illustrious laugh.""",2.4,2,4,4
"1266","1265,""The father of a long, long line of brilliant laughs!""",1.8,1,5,1
"1267","1266,""""""I don't know what day of the month it is!"""" said Scrooge.""",0,0,0,0
"1268","1267,""""""I don't know how long I've been among the Spirits. I don't know anything. I' quite a baby. Never mind. I don't care. I'd rather be a baby. Hallo! Whoop! Hallo here!""""""",2.25,0,2,2
"1269","1268,He was checked in his transports by the churches ringing out the lustiest peals he had ever heard.",-0.25,0,0,0
"1270","1269,""Clash, clang, hammer; ding, dong, bell.""",-0.75,-2,-2,-1
"1271","1270,""Bell, dong, ding; hammer, clang, clash!""",-0.75,-2,-2,-1
"1272","1271,""Oh, glorious, glorious!""",0.5,1,2,0
"1273","1272,""Running to the window, he opened it, and put out his head.""",0,0,0,0
"1274","1273,""No fog, no mist; clear, bright, jovial, stirring, cold; cold, piping for the blood to dance to; Golden sunlight; Heavenly sky; sweet fresh air; merry bells.""",5.45,6,13,5
"1275","1274,""Oh, glorious!""",0.5,1,2,0
"1276","1275,Glorious!",0.5,1,2,0
"1277","1276,""""""What's to-day!"""" cried Scrooge, calling downward to a boy in Sunday clothes, who perhaps had loitered in to look about him.""",-0.75,0,-2,-1
"1278","1277,""""""EH?"""" returned the boy, with all his might of wonder.""",0.25,1,0,-1
"1279","1278,""""""What's to-day, my fine fellow?"""" said Scrooge.""",0.65,1,2,1
"1280","1279,""""""To-day!"""" replied the boy.""",0.25,0,0,-1
"1281","1280,""""""Why, CHRISTMAS DAY.""""""",0,0,0,0
"1282","1281,""""""It's Christmas Day!"""" said Scrooge to himself.""",0,0,0,0
"1283","1282,""""""I haven't missed it. The Spirits have done it all in one night. They can do anything they like. Of course they can. Of course they can. Hallo, my fine fellow!""""""",0.9,1,2,2
"1284","1283,""""""Hallo!"""" returned the boy.""",0.25,0,0,-1
"1285","1284,""""""Do you know the Poulterer's, in the next street but one, at the corner?""""""",0,0,0,0
"1286","1285,Scrooge inquired.",0,0,0,0
"1287","1286,""""""I should hope I did,"""" replied the lad.""",0.5,0,2,1
"1288","1287,""""""An intelligent boy!"""" said Scrooge.""",1.25,1,2,0
"1289","1288,""""""A remarkable boy! Do you know whether they've sold the prize Turkey that was hanging up there?--Not the little prize Turkey: the big one?""""""",1.8,2,3,-1
"1290","1289,""""""What, the one as big as me?"""" returned the boy.""",0.5,0,1,-1
"1291","1290,""""""What a delightful boy!"""" said Scrooge.""",1,1,3,0
"1292","1291,""""""It's a pleasure to talk to him. Yes, my buck!""""""",1.7,1,4,1
"1293","1292,""""""It's hanging there now,"""" replied the boy.""",0,0,0,-2
"1294","1293,""""""Is it?"""" said Scrooge.""",0,0,0,0
"1295","1294,""""""Go and buy it.""""""",0,0,0,0
"1296","1295,""""""Walk-ER!"""" exclaimed the boy.""",0.25,0,0,-1
"1297","1296,""""""No, no,"""" said Scrooge, """"I am in earnest. Go and buy it, and tell 'em to bring it here, that I may give them the direction where to take it. Come back with the man, and I' give you a shilling. Come back with him in less than five minutes and I' give you half-a-crown!""""""",0.75,1,1,1
"1298","1297,The boy was off like a shot.",0.35,1,2,-2
"1299","1298,He must have had a steady hand at a trigger who could have got a shot off half so fast.",-0.2,2,0,-1
"1300","1299,""""""I' send it to Bob Cratchit's!"""" whispered Scrooge, rubbing his hands, and splitting with a laugh.""",0,-1,1,0
"1301","1300,""""""He sha'n't know who sends it. It's twice the size of Tiny Tim. Joe Miller never made such a joke as sending it to Bob's will be!""""""",0.6,-1,2,-1
"1302","1301,""The hand in which he wrote the address was not a steady one, but write it he did, somehow, and went down-stairs to open the street door, ready for the coming of the poulterer's man.""",1.4,2,0,0
"1303","1302,""As he stood there, waiting his arrival, the knocker caught his eye.""",0,0,0,0
"1304","1303,""""""I shall love it, as long as I live!"""" cried Scrooge, patting it with his hand.""",-0.25,1,1,1
"1305","1304,""""""I scarcely ever looked at it before. What an honest expression it has in its face! It's a wonderful knocker!--Here's the Turkey! Hallo! Whoop! How are you! Merry Christmas!""""""",2.4,2,9,2
"1306","1305,It was a Turkey!",0,0,0,0
"1307","1306,""He never could have stood upon his legs, that bird.""",0,0,0,0
"1308","1307,""He would have snapped 'em short off in a minute, like sticks of sealing-wax.""",0.5,1,2,0
"1309","1308,""""""Why, it's impossible to carry that to Camden Town,"""" said Scrooge.""",-0.5,-1,0,-1
"1310","1309,""""""You must have a cab.""""""",0,0,0,1
"1311","1310,""The chuckle with which he said this, and the chuckle with which he paid for the Turkey, and the chuckle with which he paid for the cab, and the chuckle with which he recompensed the boy, were only to be exceeded by the chuckle with which he sat down breathless in his chair again, and chuckled till he cried.""",0.15,1,-2,1
"1312","1311,""Shaving was not an easy task, for his hand continued to shake very much; and shaving requires attention, even when you don't dance while you are at it.""",1.4,0,1,3
"1313","1312,""But if he had cut the end of his nose off, he would have put a piece of sticking-plaister over it, and been quite satisfied.""",0.75,1,1,1
"1314","1313,""He dressed himself """"all in his best,"""" and at last got out into the streets.""",0.5,1,3,0
"1315","1314,""The people were by this time pouring forth, as he had seen them with the Ghost of Christmas Present; and walking with his hands behind him, Scrooge regarded every one with a delighted smile.""",1.15,2,4,3
"1316","1315,""He looked so irresistibly pleasant, in a word, that three or four good-humoured fellows said, """"Good morning, sir! A merry Christmas to you!""""""",3.8,4,11,5
"1317","1316,""And Scrooge said often afterwards, that of all the blithe sounds he had ever heard, those were the blithest in his ears.""",0.5,1,2,0
"1318","1317,""He had not gone far, when coming on towards him he beheld the portly gentleman, who had walked into his counting-house the day before, and said, """"Scrooge and Marley's, I believe?""""""",1,0,0,1
"1319","1318,""It sent a pang across his heart to think how this old gentleman would look upon him when they met; but he knew what path lay straight before him, and he took it.""",1.1,0,1,0
"1320","1319,""""""My dear sir,"""" said Scrooge, quickening his pace, and taking the old gentleman by both his hands.""",1.75,0,2,3
"1321","1320,""""""How do you do? I hope you succeeded yesterday. It was very kind of you. A merry Christmas to you, sir!""""""",2.75,2,10,4
"1322","1321,""""""Mr. Scrooge?""""""",0,0,0,0
"1323","1322,""""""Yes,"""" said Scrooge.""",0.8,0,1,0
"1324","1323,""""""That is my name, and I fear it may not be pleasant to you. Allow me to ask your pardon. And will you have the goodness""""--here Scrooge whispered in his ear.""",1.5,2,7,2
"1325","1324,""""""Lord bless me!"""" cried the gentleman, as if his breath were taken away.""",1,1,0,2
"1326","1325,""""""My dear Mr. Scrooge, are you serious?""""""",0.5,0,2,1
"1327","1326,""""""If you please,"""" said Scrooge.""",1,0,1,0
"1328","1327,""""""Not a farthing less. A great many back-payments are included in it, I assure you. Will you do me that favour?""""""",1.9,3,5,1
"1329","1328,""""""My dear sir,"""" said the other, shaking hands with him.""",0.75,0,2,1
"1330","1329,""""""I don't know what to say to such munifi--""""""",0,0,0,0
"1331","1330,""""""Don't say anything, please,"""" retorted Scrooge.""",1,0,1,0
"1332","1331,""""""Come and see me. Will you come and see me?""""""",0,0,0,0
"1333","1332,""""""I will!"""" cried the old gentleman.""",0,0,-2,1
"1334","1333,And it was clear he meant to do it.",0.5,1,1,0
"1335","1334,""""""Thank'ee,"""" said Scrooge.""",0,0,0,0
"1336","1335,""""""I am much obliged to you. I thank you fifty times. Bless you!""""""",1.5,2,4,1
"1337","1336,""He went to church, and walked about the streets, and watched the people hurrying to and fro, and patted children on the head, and questioned beggars, and looked down into the kitchens of houses, and up to the windows, and found that everything could yield him pleasure.""",1.2,1,2,2
"1338","1337,He had never dreamed that any walk--that anything--could give him so much happiness.",0.75,1,3,1
"1339","1338,In the afternoon he turned his steps towards his nephew's house.",0,0,0,0
"1340","1339,""He passed the door a dozen times, before he had the courage to go up and knock.""",0.75,0,2,1
"1341","1340,""But he made a dash, and did it:""",0,0,0,0
"1342","1341,""""""Is your master at home, my dear?"""" said Scrooge to the girl.""",0.5,1,2,2
"1343","1342,Nice girl!",0.5,1,3,0
"1344","1343,Very.",0,0,0,0
"1345","1344,""""""Yes, sir.""""""",1.05,0,1,1
"1346","1345,""""""Where is he, my love?"""" said Scrooge.""",0.75,1,3,1
"1347","1346,""""""He's in the dining-room, sir, along with mistress. I' show you up-stairs, if you please.""""""",0.75,-1,1,0
"1348","1347,""""""Thank'ee. He knows me,"""" said Scrooge, with his hand already on the dining-room lock.""",0,0,0,0
"1349","1348,""""""I' go in here, my dear.""""""",0.5,0,2,1
"1350","1349,""He turned it gently, and sidled his face in, round the door.""",0,0,0,0
"1351","1350,""They were looking at the table (which was spread out in great array); for these young housekeepers are always nervous on such points, and like to see that everything is right.""",1.45,2,3,1
"1352","1351,""""""Fred!"""" said Scrooge.""",0,0,0,0
