,sent_no,sent_raw,syuzhet,bing,afinn,nrc,char_len,token_len,sent_clean,syuzhet_stdscaler,syuzhet_medianiqr,syuzhet_lnorm_stdscaler,syuzhet_lnorm_medianiqr,bing_stdscaler,bing_medianiqr,bing_lnorm_stdscaler,bing_lnorm_medianiqr,afinn_stdscaler,afinn_medianiqr,afinn_lnorm_stdscaler,afinn_lnorm_medianiqr,nrc_stdscaler,nrc_medianiqr,nrc_lnorm_stdscaler,nrc_lnorm_medianiqr,syuzhet_roll10,bing_roll10,afinn_roll10,nrc_roll10,mean_roll10,syuzhet_roll10_stdscale,bing_roll10_stdscale,afinn_roll10_stdscale,nrc_roll10_stdscale,syuzhet_roll100,syuzhet_stdscaler_roll10,bing_roll100,bing_stdscaler_roll10,afinn_roll100,afinn_stdscaler_roll10,nrc_roll100,nrc_stdscaler_roll10
1342,1343,"1342,Nice girl!",0.5,1,3,0,15,2,girl,0.31964843886231553,0.4166666666666667,2.931893533353832,4.282472721415109,0.7669745321787148,1.0,5.00578191636396,25.001868827190293,0.9411650871755378,1.5,7.0274030066861,13.753883177315823,-0.17206249066521606,0.0,-0.15390049712749404,0.0,,,,,,,,,,,,,,,,,
1343,1344,"1343,Very.",0.0,0,0,0,10,1,,-0.12276169763192607,0.0,-0.09179953426175227,0.0,-0.009434563709868416,0.0,-0.021800212997289025,0.0,-0.13251522564743914,0.0,-0.08000713078384815,0.0,-0.17206249066521606,0.0,-0.15390049712749404,0.0,,,,,,,,,,,,,,,,,
1344,1345,"1344,""""""Yes, sir.""""""",1.05,0,1,1,20,2,sir,0.8062995890059814,0.8750000000000001,6.257955907730975,8.993192714971729,-0.009434563709868416,0.0,-0.021800212997289025,0.0,0.22537821196021987,0.5,2.289129581706135,4.5846277257719406,0.5236468285273771,1.0,4.9106302016222045,10.159445985741565,,,,,,,,,,,,,,,,,
1345,1346,"1345,""""""Where is he, my love?"""" said Scrooge.""",0.75,1,3,1,46,7,is he my love said scrooge,0.5408535071094364,0.625,1.2086904227797577,1.841890906571548,0.7669745321787148,1.0,1.4197746914272629,7.168866810649427,0.9411650871755378,1.5,1.9579235933694465,3.943695461683994,0.5236468285273771,1.0,1.2982687902458143,2.9130508461256124,,,,,,,,,,,,,,,,,
1346,1347,"1346,""""""He's in the dining-room, sir, along with mistress. I' show you up-stairs, if you please.""""""",0.75,-1,1,0,99,15,is in the dining room sir along with mistress i show you up stairs if you please,0.5408535071094364,0.625,0.5155578673945426,0.8602035479724552,-0.7858436595984516,-1.0,-0.6950473868824395,-3.348018410569786,0.22537821196021987,0.5,0.2372456868114127,0.6139308280347502,-0.17206249066521606,0.0,-0.15390049712749404,0.0,,,,,,,,,,,,,,,,,
1347,1348,"1347,""""""Thank'ee. He knows me,"""" said Scrooge, with his hand already on the dining-room lock.""",0.0,0,0,0,94,14,he knows me said scrooge with his hand already on the dining room lock,-0.12276169763192607,0.0,-0.09179953426175227,0.0,-0.009434563709868416,0.0,-0.021800212997289025,0.0,-0.13251522564743914,0.0,-0.08000713078384815,0.0,-0.17206249066521606,0.0,-0.15390049712749404,0.0,,,,,,,,,,,,,,,,,
1348,1349,"1348,""""""I' go in here, my dear.""""""",0.5,0,2,1,34,6,go in here my dear,0.31964843886231553,0.4166666666666667,0.919452223792711,1.4322412928526405,-0.009434563709868416,0.0,-0.021800212997289025,0.0,0.5832716495678789,1.0,1.504673332479002,3.0665895936111816,0.5236468285273771,1.0,1.5398942956323882,3.397751486079957,,,,,,,,,,,,,,,,,
1349,1350,"1349,""He turned it gently, and sidled his face in, round the door.""",0.0,0,0,0,67,12,turned it gently and sidled his face in round the door,-0.12276169763192607,0.0,-0.09179953426175227,0.0,-0.009434563709868416,0.0,-0.021800212997289025,0.0,-0.13251522564743914,0.0,-0.08000713078384815,0.0,-0.17206249066521606,0.0,-0.15390049712749404,0.0,,,,,,,,,,,,,,,,,
1350,1351,"1350,""They were looking at the table (which was spread out in great array); for these young housekeepers are always nervous on such points, and like to see that everything is right.""",1.45,2,3,1,182,31,were looking at the table which was spread out in great array for these young housekeepers are always nervous on such points and like to see that everything is right,1.1602276982013746,1.2083333333333333,0.4765689562616671,0.8049833438609696,1.543383628067298,2.0,0.6299534200253558,3.2411323020091896,0.9411650871755378,1.5,0.38067956306699335,0.8914964587682941,0.5236468285273771,1.0,0.17437124439094812,0.6585129452222038,,,,,,,,,,,,,,,,,
1351,1352,"1351,""""""Fred!"""" said Scrooge.""",0.0,0,0,0,30,3,said scrooge,-0.12276169763192607,0.0,-0.09179953426175227,0.0,-0.009434563709868416,0.0,-0.021800212997289025,0.0,-0.13251522564743914,0.0,-0.08000713078384815,0.0,-0.17206249066521606,0.0,-0.15390049712749404,0.0,,,,,,,,,,,,,,,,,
1352,1353,"1352,""Dear heart alive, how his niece by marriage started!""",1.6,0,3,3,59,9,heart alive how his niece by marriage started,1.2929507391496473,1.3333333333333335,2.066734739978363,3.0571436785951147,-0.009434563709868416,0.0,-0.021800212997289025,0.0,0.9411650871755378,1.5,1.5055527334020116,3.0682913636409324,1.9150654669125637,3.0,3.235568993822637,6.799274061489636,,,,,,,,,,,,,,,,,
1353,1354,"1353,""Scrooge had forgotten, for the moment, about her sitting in the corner with the footstool, or he wouldn't have done it, on any account.""",-0.5,0,-1,-1,142,24,had forgotten for the moment about her sitting in the corner with the footstool or he would not have done it on any account,-0.5651718341261678,-0.4166666666666667,-0.3449283583311951,-0.35850771220509653,-0.009434563709868416,0.0,-0.021800212997289025,0.0,-0.49040866325509813,-0.5,-0.27833969188775753,-0.3838026542607913,-0.8677718098578093,-1.0,-0.577878285735861,-0.8504992266280941,,,,,,,,,,,,,,,,,
1354,1355,"1354,""""""Why bless my soul!"""" cried Fred, """"who's that?""""""",0.0,1,0,1,57,8,bless my soul cried fred who is that,-0.12276169763192607,0.0,-0.09179953426175227,0.0,0.7669745321787148,1.0,1.2398027932469193,6.27387719633614,-0.13251522564743914,0.0,-0.08000713078384815,0.0,0.5236468285273771,1.0,1.1169742475025797,2.5493740863096805,,,,,,,,,,,,,,,,,
1355,1356,"1355,""""""It's I. Your uncle Scrooge. I have come to dinner. Will you let me in, Fred?""""""",0.6,0,0,1,87,16,is i your uncle scrooge i have come to dinner will you let me in fred,0.40813046616116383,0.5,0.36373748504423065,0.6451795255498589,-0.009434563709868416,0.0,-0.021800212997289025,0.0,-0.13251522564743914,0.0,-0.08000713078384815,0.0,0.5236468285273771,1.0,0.48193377548255534,1.2754832249431942,,,,,,,,,,,,,,,,,
1356,1357,"1356,Let him in!",0.0,0,0,0,16,3,him in,-0.12276169763192607,0.0,-0.09179953426175227,0.0,-0.009434563709868416,0.0,-0.021800212997289025,0.0,-0.13251522564743914,0.0,-0.08000713078384815,0.0,-0.17206249066521606,0.0,-0.15390049712749404,0.0,,,,,,,,,,,,,,,,,
1357,1358,"1357,It is a mercy he didn't shake his arm off.",1.0,0,2,1,47,10,is a mercy he did not shake his arm off,0.7620585753565572,0.8333333333333334,1.1225107686168339,1.7198341998090647,-0.009434563709868416,0.0,-0.021800212997289025,0.0,0.5832716495678789,1.0,0.8714343861202208,1.8411791665937263,0.5236468285273771,1.0,0.8630532196044631,2.0400086344995545,,,,,,,,,,,,,,,,,
1358,1359,"1358,He was at home in five minutes.",0.0,0,0,0,36,7,was at home in five minutes,-0.12276169763192607,0.0,-0.09179953426175227,0.0,-0.009434563709868416,0.0,-0.021800212997289025,0.0,-0.13251522564743914,0.0,-0.08000713078384815,0.0,-0.17206249066521606,0.0,-0.15390049712749404,0.0,,,,,,,,,,,,,,,,,
1359,1360,"1359,Nothing could be heartier.",0.0,0,0,0,31,4,could be heartier,-0.12276169763192607,0.0,-0.09179953426175227,0.0,-0.009434563709868416,0.0,-0.021800212997289025,0.0,-0.13251522564743914,0.0,-0.08000713078384815,0.0,-0.17206249066521606,0.0,-0.15390049712749404,0.0,,,,,,,,,,,,,,,,,
1360,1361,"1360,His niece looked just the same.",0.0,0,0,0,36,6,niece looked just the same,-0.12276169763192607,0.0,-0.09179953426175227,0.0,-0.009434563709868416,0.0,-0.021800212997289025,0.0,-0.13251522564743914,0.0,-0.08000713078384815,0.0,-0.17206249066521606,0.0,-0.15390049712749404,0.0,,,,,,,,,,,,,,,,,
1361,1362,"1361,So did Topper when he came.",0.0,0,0,0,32,6,did topper when he came,-0.12276169763192607,0.0,-0.09179953426175227,0.0,-0.009434563709868416,0.0,-0.021800212997289025,0.0,-0.13251522564743914,0.0,-0.08000713078384815,0.0,-0.17206249066521606,0.0,-0.15390049712749404,0.0,,,,,,,,,,,,,,,,,
1362,1363,"1362,So did the plump sister when she came.",0.0,0,0,0,43,8,did the plump sister when she came,-0.12276169763192607,0.0,-0.09179953426175227,0.0,-0.009434563709868416,0.0,-0.021800212997289025,0.0,-0.13251522564743914,0.0,-0.08000713078384815,0.0,-0.17206249066521606,0.0,-0.15390049712749404,0.0,,,,,,,,,,,,,,,,,
1363,1364,"1363,So did every one when they came.",0.0,0,0,0,37,7,did every one when they came,-0.12276169763192607,0.0,-0.09179953426175227,0.0,-0.009434563709868416,0.0,-0.021800212997289025,0.0,-0.13251522564743914,0.0,-0.08000713078384815,0.0,-0.17206249066521606,0.0,-0.15390049712749404,0.0,,,,,,,,,,,,,,,,,
1364,1365,"1364,""Wonderful party, wonderful games, wonderful unanimity, won-der-ful happiness!""",1.9,3,10,3,84,8,party wonderful games wonderful unanimity won der ful happiness,1.558396821046192,1.5833333333333333,2.7914673384533324,4.083586347836279,2.319792723955881,3.0,3.7630088057353364,18.821631589008422,3.446419150429151,5.0,5.865017578460677,11.504496540326592,1.9150654669125637,3.0,3.658723736762728,7.648122258929042,,,,,,,,,,,,,,,,,
1365,1366,"1365,But he was early at the office next morning.",0.0,0,0,0,49,9,he was early at the office next morning,-0.12276169763192607,0.0,-0.09179953426175227,0.0,-0.009434563709868416,0.0,-0.021800212997289025,0.0,-0.13251522564743914,0.0,-0.08000713078384815,0.0,-0.17206249066521606,0.0,-0.15390049712749404,0.0,,,,,,,,,,,,,,,,,
1366,1367,"1366,""Oh, he was early there.""",0.0,0,0,0,30,5,he was early there,-0.12276169763192607,0.0,-0.09179953426175227,0.0,-0.009434563709868416,0.0,-0.021800212997289025,0.0,-0.13251522564743914,0.0,-0.08000713078384815,0.0,-0.17206249066521606,0.0,-0.15390049712749404,0.0,,,,,,,,,,,,,,,,,
1367,1368,"1367,""If he could only be there first, and catch Bob Cratchit coming late!""",-0.25,0,0,-1,75,13,he could only be there first and catch bob cratchit coming late,-0.3439667658790469,-0.20833333333333334,-0.32537459444266403,-0.33081361145443383,-0.009434563709868416,0.0,-0.021800212997289025,0.0,-0.13251522564743914,0.0,-0.08000713078384815,0.0,-0.8677718098578093,-1.0,-0.9363529724915902,-1.5695992645150298,,,,,,,,,,,,,,,,,
1368,1369,"1368,That was the thing he had set his heart upon.",0.0,0,0,0,50,10,was the thing he had set his heart upon,-0.12276169763192607,0.0,-0.09179953426175227,0.0,-0.009434563709868416,0.0,-0.021800212997289025,0.0,-0.13251522564743914,0.0,-0.08000713078384815,0.0,-0.17206249066521606,0.0,-0.15390049712749404,0.0,,,,,,,,,,,,,,,,,
1369,1370,"1369,""And he did it; yes, he did!""",0.8,0,1,0,34,7,he did it yes he did,0.5850945207588606,0.6666666666666667,1.2953897532491918,1.964683633676318,-0.009434563709868416,0.0,-0.021800212997289025,0.0,0.22537821196021987,0.5,0.5993031106005834,1.3145651538946648,-0.17206249066521606,0.0,-0.15390049712749404,0.0,,,,,,,,,,,,,,,,,
1370,1371,"1370,The clock struck nine.",-0.5,-1,-1,0,27,4,clock struck nine,-0.5651718341261678,-0.4166666666666667,-1.60741625892692,-2.1465761022554535,-0.7858436595984516,-1.0,-2.5418600833254956,-12.532108813629048,-0.49040866325509813,-0.5,-1.2675295228299492,-2.298030356309626,-0.17206249066521606,0.0,-0.15390049712749404,0.0,,,,,,,,,,,,,,,,,
1371,1372,"1371,No Bob.",0.0,0,-1,0,12,2,bob,-0.12276169763192607,0.0,-0.09179953426175227,0.0,-0.009434563709868416,0.0,-0.021800212997289025,0.0,-0.49040866325509813,-0.5,-2.449143843273831,-4.5846277257719406,-0.17206249066521606,0.0,-0.15390049712749404,0.0,,,,,,,,,,,,,,,,,
1372,1373,"1372,A quarter past.",0.0,0,0,0,20,3,quarter past,-0.12276169763192607,0.0,-0.09179953426175227,0.0,-0.009434563709868416,0.0,-0.021800212997289025,0.0,-0.13251522564743914,0.0,-0.08000713078384815,0.0,-0.17206249066521606,0.0,-0.15390049712749404,0.0,,,,,,,,,,,,,,,,,
1373,1374,"1373,No Bob.",0.0,0,-1,0,12,2,bob,-0.12276169763192607,0.0,-0.09179953426175227,0.0,-0.009434563709868416,0.0,-0.021800212997289025,0.0,-0.49040866325509813,-0.5,-2.449143843273831,-4.5846277257719406,-0.17206249066521606,0.0,-0.15390049712749404,0.0,,,,,,,,,,,,,,,,,
1374,1375,"1374,He was full eighteen minutes and a half behind his time.",0.0,0,0,1,61,11,was full eighteen minutes and a half behind his time,-0.12276169763192607,0.0,-0.09179953426175227,0.0,-0.009434563709868416,0.0,-0.021800212997289025,0.0,-0.13251522564743914,0.0,-0.08000713078384815,0.0,0.5236468285273771,1.0,0.7706868511456114,1.854721746715762,,,,,,,,,,,,,,,,,
1375,1376,"1375,""Scrooge sat with his door wide open, that he might see him come into the Tank.""",0.0,-1,0,0,85,16,sat with his door wide open that he might see him come into the tank,-0.12276169763192607,0.0,-0.09179953426175227,0.0,-0.7858436595984516,-1.0,-0.6529957208059153,-3.1388979601906604,-0.13251522564743914,0.0,-0.08000713078384815,0.0,-0.17206249066521606,0.0,-0.15390049712749404,0.0,,,,,,,,,,,,,,,,,
1376,1377,"1376,""His hat was off, before he opened the door; his comforter too.""",0.0,0,0,0,69,12,hat was off before he opened the door his comforter too,-0.12276169763192607,0.0,-0.09179953426175227,0.0,-0.009434563709868416,0.0,-0.021800212997289025,0.0,-0.13251522564743914,0.0,-0.08000713078384815,0.0,-0.17206249066521606,0.0,-0.15390049712749404,0.0,,,,,,,,,,,,,,,,,
1377,1378,"1377,""He was on his stool in a jiffy; driving away with his pen, as if he were trying to overtake nine o'clock.""",0.25,1,0,0,112,22,was on his stool in a jiffy driving away with his pen as if he were trying to overtake nine of the clock,0.09844337061519474,0.20833333333333334,0.04626550585427051,0.19554225738401562,0.7669745321787148,1.0,0.4373292772351557,2.283223822928327,-0.13251522564743914,0.0,-0.08000713078384815,0.0,-0.17206249066521606,0.0,-0.15390049712749404,0.0,,,,,,,,,,,,,,,,,
1378,1379,"1378,""""""Hallo!"""" growled Scrooge, in his accustomed voice, as near as he could feign it.""",-0.6,-1,0,0,89,14,growled scrooge in his accustomed voice as near as he could feign it,-0.653653861425016,-0.5,-0.6123668204208378,-0.7372822415455561,-0.7858436595984516,-1.0,-0.7431021459035068,-3.58699188741274,-0.13251522564743914,0.0,-0.08000713078384815,0.0,-0.17206249066521606,0.0,-0.15390049712749404,0.0,,,,,,,,,,,,,,,,,
1379,1380,"1379,""""""What do you mean by coming here at this time of day?""""""",0.0,0,0,0,63,12,do you mean by coming here at this time of day,-0.12276169763192607,0.0,-0.09179953426175227,0.0,-0.009434563709868416,0.0,-0.021800212997289025,0.0,-0.13251522564743914,0.0,-0.08000713078384815,0.0,-0.17206249066521606,0.0,-0.15390049712749404,0.0,,,,,,,,,,,,,,,,,
1380,1381,"1380,""""""I am very sorry, sir,"""" said Bob.""",-0.25,-1,-1,1,42,7,am very sorry sir said bob,-0.3439667658790469,-0.20833333333333334,-0.5252961866089223,-0.6139636355238495,-0.7858436595984516,-1.0,-1.463375117421841,-7.168866810649427,-0.49040866325509813,-0.5,-0.7593173721682797,-1.3145651538946648,0.5236468285273771,1.0,1.2982687902458143,2.9130508461256124,,,,,,,,,,,,,,,,,
1381,1382,"1381,""""""I am behind my time.""""""",0.0,0,0,0,31,5,am behind my time,-0.12276169763192607,0.0,-0.09179953426175227,0.0,-0.009434563709868416,0.0,-0.021800212997289025,0.0,-0.13251522564743914,0.0,-0.08000713078384815,0.0,-0.17206249066521606,0.0,-0.15390049712749404,0.0,,,,,,,,,,,,,,,,,
1382,1383,"1382,""""""You are?"""" repeated Scrooge.""",0.0,0,0,0,37,4,are repeated scrooge,-0.12276169763192607,0.0,-0.09179953426175227,0.0,-0.009434563709868416,0.0,-0.021800212997289025,0.0,-0.13251522564743914,0.0,-0.08000713078384815,0.0,-0.17206249066521606,0.0,-0.15390049712749404,0.0,,,,,,,,,,,,,,,,,
1383,1384,"1383,""""""Yes. I think you are. Step this way, sir, if you please.""""""",2.05,0,2,1,67,12,i think you are step this way sir if you please,1.6911198619944645,1.7083333333333333,1.9829926864060266,2.9385393586329647,-0.009434563709868416,0.0,-0.021800212997289025,0.0,0.5832716495678789,1.0,0.712992834595813,1.5345714785681266,0.5236468285273771,1.0,0.6937020594492663,1.7002902940333506,,,,,,,,,,,,,,,,,
1384,1385,"1384,""""""It's only once a year, sir,"""" pleaded Bob, appearing from the Tank.""",0.1,-1,0,1,76,12,is only once a year sir pleaded bob appearing from the tank,-0.034279670333077744,0.08333333333333334,0.00940984235618818,0.14334338334794955,-0.7858436595984516,-1.0,-0.8632190373117028,-4.184326090145919,-0.13251522564743914,0.0,-0.08000713078384815,0.0,0.5236468285273771,1.0,0.6937020594492663,1.7002902940333506,,,,,,,,,,,,,,,,,
1385,1386,"1385,""""""It shall not be repeated. I was making rather merry yesterday, sir.""""""",1.25,1,3,2,78,12,shall not be repeated i was making rather merry yesterday sir,0.9832636436036781,1.0416666666666667,1.1733176734625033,1.7917922918493692,0.7669745321787148,1.0,0.8196186113171247,4.184326090145919,0.9411650871755378,1.5,1.1094928172856435,2.3018572178521897,1.2193561477199704,2.0,1.5413046160260266,3.4005805880667013,,,,,,,,,,,,,,,,,
